1,000000e+001	0,000000e+000	0,000000e+000	0,000000e+000
1,000000e+002	0,000000e+000	0,000000e+000	0,000000e+000
1,000000e+003	0,000000e+000	0,000000e+000	0,000000e+000
1,000000e+004	0,000000e+000	0,000000e+000	0,000000e+000
1,000000e+005	3,100000e-002	1,600000e-002	2,200000e-002
1,000000e+006	3,990000e-001	2,210000e-001	2,140000e-001
1,000000e+007	4,493000e+000	2,573000e+000	2,550000e+000
